Aikaleima (dd.mm.yyyy hh:mm);Viikko;Yhteensä;Kevyt ajoneuvo Imatra;Raskas ajoneuvo Imatra;Kevyt ajoneuvo Lpr;Raskas ajoneuvo Lpr
10.05.2021 11:00;19;1051;484;73;413;81
10.05.2021 12:00;19;1059;459;91;428;81
10.05.2021 13:00;19;1183;553;79;453;98
10.05.2021 14:00;19;1328;600;88;552;88
10.05.2021 15:00;19;1723;796;83;744;100
10.05.2021 16:00;19;1591;742;66;697;86
10.05.2021 17:00;19;1154;531;74;478;71
10.05.2021 18:00;19;950;452;49;373;76
10.05.2021 19:00;19;687;315;48;253;71
10.05.2021 20:00;19;479;188;48;194;49
10.05.2021 21:00;19;394;157;36;165;36
10.05.2021 22:00;19;245;77;27;110;31
10.05.2021 23:00;19;133;47;20;40;26
11.05.2021 00:00;19;83;24;23;17;19
11.05.2021 01:00;19;50;11;16;7;16
11.05.2021 02:00;19;57;11;15;13;18
11.05.2021 03:00;19;76;9;24;21;22
11.05.2021 04:00;19;124;31;33;26;34
11.05.2021 05:00;19;402;178;41;139;44
11.05.2021 06:00;19;1131;557;54;472;48
11.05.2021 07:00;19;1405;632;85;612;76
11.05.2021 08:00;19;1141;466;104;480;91
11.05.2021 09:00;19;1006;466;69;384;87
11.05.2021 10:00;19;1013;445;66;421;81
11.05.2021 11:00;19;1091;533;88;386;84
11.05.2021 12:00;19;1030;482;103;372;73
11.05.2021 13:00;19;1111;492;109;414;96
11.05.2021 14:00;19;1260;577;79;515;89
11.05.2021 15:00;19;1755;839;103;725;88
11.05.2021 16:00;19;1640;821;75;659;85
11.05.2021 17:00;19;1188;572;64;482;70
11.05.2021 18:00;19;997;488;71;361;77
11.05.2021 19:00;19;768;338;53;322;55
11.05.2021 20:00;19;566;246;41;226;53
11.05.2021 21:00;19;392;151;27;176;38
11.05.2021 22:00;19;291;121;35;116;19
11.05.2021 23:00;19;154;47;35;43;29
12.05.2021 00:00;19;102;23;26;32;21
12.05.2021 01:00;19;76;15;22;15;24
12.05.2021 02:00;19;63;5;21;18;19
12.05.2021 03:00;19;86;11;20;25;30
12.05.2021 04:00;19;123;37;27;30;29
12.05.2021 05:00;19;466;214;45;169;38
12.05.2021 06:00;19;1068;505;57;436;70
12.05.2021 07:00;19;1390;591;79;629;91
12.05.2021 08:00;19;1006;409;75;431;91
12.05.2021 09:00;19;982;412;82;410;78
12.05.2021 10:00;19;1029;447;86;403;93
12.05.2021 11:00;19;987;475;82;346;84
12.05.2021 12:00;19;1161;509;99;485;68
12.05.2021 13:00;19;1263;606;113;460;84
12.05.2021 14:00;19;1526;720;79;629;98
12.05.2021 15:00;19;1940;1002;89;749;100
12.05.2021 16:00;19;1860;1027;83;646;104
12.05.2021 17:00;19;1535;877;81;516;61
12.05.2021 18:00;19;1289;783;57;403;46
12.05.2021 19:00;19;1027;619;41;301;66
12.05.2021 20:00;19;814;470;38;261;45
12.05.2021 21:00;19;565;332;28;181;24
12.05.2021 22:00;19;352;170;22;141;19
12.05.2021 23:00;19;170;73;17;64;16
13.05.2021 00:00;19;123;47;22;42;12
13.05.2021 01:00;19;81;27;14;24;16
13.05.2021 02:00;19;65;15;17;20;13
13.05.2021 03:00;19;54;16;18;8;12
13.05.2021 04:00;19;84;20;24;20;20
13.05.2021 05:00;19;194;85;21;63;25
13.05.2021 06:00;19;415;185;31;173;26
13.05.2021 07:00;19;370;155;33;142;40
13.05.2021 08:00;19;491;218;41;196;36
13.05.2021 09:00;19;738;380;33;280;45
13.05.2021 10:00;19;991;532;44;368;47
13.05.2021 11:00;19;1108;641;36;377;54
13.05.2021 12:00;19;1116;636;44;391;45
13.05.2021 13:00;19;1227;704;39;428;56
13.05.2021 14:00;19;1136;632;45;414;45
13.05.2021 15:00;19;1053;534;43;420;56
13.05.2021 16:00;19;921;471;32;366;52
13.05.2021 17:00;19;838;422;24;333;59
13.05.2021 18:00;19;802;394;18;348;42
13.05.2021 19:00;19;659;279;28;314;38
13.05.2021 20:00;19;542;241;24;239;38
13.05.2021 21:00;19;384;168;18;170;28
13.05.2021 22:00;19;215;91;12;90;22
13.05.2021 23:00;19;137;55;12;47;23
14.05.2021 00:00;19;91;32;15;30;14
14.05.2021 01:00;19;59;17;14;12;16
14.05.2021 02:00;19;48;5;19;12;12
14.05.2021 03:00;19;56;12;12;12;20
14.05.2021 04:00;19;112;25;31;24;32
14.05.2021 05:00;19;264;90;28;109;37
14.05.2021 06:00;19;659;299;55;259;46
14.05.2021 07:00;19;988;406;53;471;58
14.05.2021 08:00;19;969;369;79;433;88
14.05.2021 09:00;19;976;365;77;465;69
14.05.2021 10:00;19;1115;440;93;509;73
14.05.2021 11:00;19;1280;520;96;572;92
14.05.2021 12:00;19;1399;601;90;624;84
14.05.2021 13:00;19;1531;729;78;634;90
14.05.2021 14:00;19;1627;809;94;642;82
14.05.2021 15:00;19;1693;859;70;680;84
14.05.2021 16:00;19;1679;875;67;659;78
14.05.2021 17:00;19;1381;735;58;521;67
14.05.2021 18:00;19;1138;616;75;393;54
14.05.2021 19:00;19;812;448;38;281;45
14.05.2021 20:00;19;590;304;36;209;41
14.05.2021 21:00;19;435;203;36;175;21
14.05.2021 22:00;19;298;128;14;128;28
14.05.2021 23:00;19;222;109;10;85;18
15.05.2021 00:00;19;118;47;14;46;11
15.05.2021 01:00;19;95;41;16;30;8
15.05.2021 02:00;19;87;29;18;30;10
15.05.2021 03:00;19;62;11;17;23;11
15.05.2021 04:00;19;63;26;11;19;7
15.05.2021 05:00;19;123;45;13;58;7
15.05.2021 06:00;19;188;94;8;70;16
15.05.2021 07:00;19;314;127;18;153;16
15.05.2021 08:00;19;452;189;19;218;26
15.05.2021 09:00;19;780;330;21;384;45
15.05.2021 10:00;19;1010;450;23;501;36
15.05.2021 11:00;19;1067;493;24;511;39
15.05.2021 12:00;19;1075;559;24;453;39
15.05.2021 13:00;19;1131;559;22;501;49
15.05.2021 14:00;19;1101;566;21;481;33
15.05.2021 15:00;19;1049;534;18;467;30
15.05.2021 16:00;19;965;461;13;438;53
15.05.2021 17:00;19;813;410;19;363;21
15.05.2021 18:00;19;679;322;12;319;26
15.05.2021 19:00;19;541;264;10;245;22
15.05.2021 20:00;19;429;174;12;206;37
15.05.2021 21:00;19;342;147;3;170;22
15.05.2021 22:00;19;222;101;8;103;10
15.05.2021 23:00;19;194;72;12;103;7
16.05.2021 00:00;19;119;40;4;62;13
16.05.2021 01:00;19;102;34;5;61;2
16.05.2021 02:00;19;81;25;5;49;2
16.05.2021 03:00;19;44;20;2;18;4
16.05.2021 04:00;19;42;16;6;11;9
16.05.2021 05:00;19;83;37;3;38;5
16.05.2021 06:00;19;146;74;3;56;13
16.05.2021 07:00;19;195;93;6;84;12
16.05.2021 08:00;19;253;105;10;122;16
16.05.2021 09:00;19;496;186;9;280;21
16.05.2021 10:00;19;695;239;13;421;22
16.05.2021 11:00;19;1067;371;6;645;45
16.05.2021 12:00;19;1301;446;14;801;40
16.05.2021 13:00;19;1397;523;16;809;49
16.05.2021 14:00;19;1513;517;19;937;40
16.05.2021 15:00;19;1530;537;13;920;60
16.05.2021 16:00;19;1379;518;12;791;58
16.05.2021 17:00;19;1259;477;18;718;46
16.05.2021 18:00;19;973;354;17;548;54
16.05.2021 19:00;19;762;292;15;423;32
16.05.2021 20:00;19;577;258;15;275;29
16.05.2021 21:00;19;407;160;8;207;32
16.05.2021 22:00;19;208;84;11;87;26
16.05.2021 23:00;19;119;44;8;45;22
17.05.2021 00:00;20;67;20;9;26;12
17.05.2021 01:00;20;64;9;16;24;15
17.05.2021 02:00;20;46;11;9;10;16
17.05.2021 03:00;20;70;13;17;22;18
17.05.2021 04:00;20;134;28;26;52;28
17.05.2021 05:00;20;407;164;43;160;40
17.05.2021 06:00;20;1189;582;46;496;65
17.05.2021 07:00;20;1381;572;69;655;85
17.05.2021 08:00;20;1120;477;82;500;61
17.05.2021 09:00;20;995;407;79;438;71
17.05.2021 10:00;20;929;398;71;390;70
17.05.2021 11:00;20;1074;454;71;464;85
17.05.2021 12:00;20;1088;483;84;457;64
17.05.2021 13:00;20;1080;478;75;436;91
17.05.2021 14:00;20;1317;588;87;560;82
17.05.2021 15:00;20;1743;792;96;749;106
17.05.2021 16:00;20;1641;797;76;681;87
17.05.2021 17:00;20;1179;542;69;482;86
17.05.2021 18:00;20;927;442;46;376;63
17.05.2021 19:00;20;747;343;39;309;56
17.05.2021 20:00;20;511;213;40;206;52
17.05.2021 21:00;20;382;161;36;148;37
17.05.2021 22:00;20;224;73;21;97;33
17.05.2021 23:00;20;142;37;31;55;19
18.05.2021 00:00;20;88;22;19;22;25
18.05.2021 01:00;20;59;4;22;13;20
18.05.2021 02:00;20;71;11;21;14;25
18.05.2021 03:00;20;66;11;14;16;25
18.05.2021 04:00;20;138;26;42;36;34
18.05.2021 05:00;20;388;161;38;150;39
18.05.2021 06:00;20;1165;565;56;482;62
18.05.2021 07:00;20;1401;606;78;636;81
18.05.2021 08:00;20;1044;426;75;458;85
18.05.2021 09:00;20;948;361;75;427;85
18.05.2021 10:00;20;905;365;82;380;78
18.05.2021 11:00;20;1013;452;81;395;85
18.05.2021 12:00;20;1070;469;99;421;81
18.05.2021 13:00;20;1179;543;101;429;106
18.05.2021 14:00;20;1318;552;81;592;93
18.05.2021 15:00;20;1751;796;85;767;103
18.05.2021 16:00;20;1689;790;71;737;91
18.05.2021 17:00;20;1157;554;77;448;78
18.05.2021 18:00;20;964;425;57;404;78
18.05.2021 19:00;20;740;340;58;290;52
18.05.2021 20:00;20;505;225;49;181;50
18.05.2021 21:00;20;370;171;34;130;35
18.05.2021 22:00;20;224;72;29;89;34
18.05.2021 23:00;20;122;37;13;43;29
19.05.2021 00:00;20;89;22;15;37;15
19.05.2021 01:00;20;66;15;24;13;14
19.05.2021 02:00;20;59;10;23;8;18
19.05.2021 03:00;20;72;11;31;13;17
19.05.2021 04:00;20;118;30;32;27;29
19.05.2021 05:00;20;379;158;34;143;44
19.05.2021 06:00;20;1186;590;62;471;63
19.05.2021 07:00;20;1407;628;68;619;92
19.05.2021 08:00;20;1094;458;78;472;86
19.05.2021 09:00;20;977;390;83;418;86
19.05.2021 10:00;20;875;352;99;352;72
19.05.2021 11:00;20;1001;431;77;409;84
19.05.2021 12:00;20;1033;416;83;441;93
19.05.2021 13:00;20;1152;537;98;440;77
19.05.2021 14:00;20;1391;603;92;591;105
19.05.2021 15:00;20;1712;814;90;707;101
19.05.2021 16:00;20;1643;784;72;689;98
19.05.2021 17:00;20;1243;625;72;472;74
19.05.2021 18:00;20;939;467;53;349;70
19.05.2021 19:00;20;788;353;33;337;65
19.05.2021 20:00;20;504;216;43;194;51
19.05.2021 21:00;20;389;168;36;152;33
19.05.2021 22:00;20;254;97;24;106;27
19.05.2021 23:00;20;135;49;19;49;18
20.05.2021 00:00;20;98;30;17;31;20
20.05.2021 01:00;20;70;16;23;13;18
20.05.2021 02:00;20;70;6;31;20;13
20.05.2021 03:00;20;71;10;21;20;20
20.05.2021 04:00;20;112;28;32;33;19
20.05.2021 05:00;20;407;163;36;160;48
20.05.2021 06:00;20;1160;576;54;468;62
20.05.2021 07:00;20;1346;568;83;611;84
20.05.2021 08:00;20;1084;455;70;482;77
20.05.2021 09:00;20;953;384;78;418;73
20.05.2021 10:00;20;1057;444;75;447;91
20.05.2021 11:00;20;1070;461;72;459;78
20.05.2021 12:00;20;1166;528;88;474;76
20.05.2021 13:00;20;1296;567;94;524;111
20.05.2021 14:00;20;1499;696;86;628;89
20.05.2021 15:00;20;1858;886;94;787;91
20.05.2021 16:00;20;1810;857;59;793;101
20.05.2021 17:00;20;1300;637;65;521;77
20.05.2021 18:00;20;1061;513;52;419;77
20.05.2021 19:00;20;782;380;33;322;47
20.05.2021 20:00;20;657;295;40;276;46
20.05.2021 21:00;20;417;179;40;167;31
20.05.2021 22:00;20;247;76;32;112;27
20.05.2021 23:00;20;128;45;17;36;30
21.05.2021 00:00;20;95;26;19;33;17
21.05.2021 01:00;20;71;15;32;10;14
21.05.2021 02:00;20;72;13;27;10;22
21.05.2021 03:00;20;63;9;18;18;18
21.05.2021 04:00;20;110;34;30;21;25
21.05.2021 05:00;20;395;160;51;150;34
21.05.2021 06:00;20;1105;530;60;455;60
21.05.2021 07:00;20;1301;531;82;602;86
21.05.2021 08:00;20;1008;392;72;468;76
21.05.2021 09:00;20;945;399;69;396;81
21.05.2021 10:00;20;1067;444;70;472;81
21.05.2021 11:00;20;1173;517;75;496;85
21.05.2021 12:00;20;1290;558;91;553;88
21.05.2021 13:00;20;1480;718;76;613;73
21.05.2021 14:00;20;1698;811;73;742;72
21.05.2021 15:00;20;2043;1057;85;807;94
21.05.2021 16:00;20;1856;1001;63;715;77
21.05.2021 17:00;20;1434;763;57;551;63
21.05.2021 18:00;20;1149;649;42;403;55
21.05.2021 19:00;20;871;459;32;333;47
21.05.2021 20:00;20;605;308;27;240;30
21.05.2021 21:00;20;480;242;30;184;24
21.05.2021 22:00;20;331;148;22;133;28
21.05.2021 23:00;20;195;96;8;69;22
22.05.2021 00:00;20;121;39;17;51;14
22.05.2021 01:00;20;96;33;20;32;11
22.05.2021 02:00;20;77;27;19;25;6
22.05.2021 03:00;20;46;14;11;13;8
22.05.2021 04:00;20;62;22;18;18;4
22.05.2021 05:00;20;148;62;15;57;14
22.05.2021 06:00;20;245;120;14;83;28
22.05.2021 07:00;20;279;120;12;125;22
22.05.2021 08:00;20;429;181;7;215;26
22.05.2021 09:00;20;745;365;16;336;28
22.05.2021 10:00;20;937;415;30;462;30
22.05.2021 11:00;20;1169;554;36;550;29
22.05.2021 12:00;20;1165;590;23;509;43
22.05.2021 13:00;20;1204;636;19;519;30
22.05.2021 14:00;20;1089;593;23;451;22
22.05.2021 15:00;20;1015;515;17;459;24
22.05.2021 16:00;20;885;445;25;387;28
22.05.2021 17:00;20;761;388;11;335;27
22.05.2021 18:00;20;691;295;12;360;24
22.05.2021 19:00;20;472;199;15;242;16
22.05.2021 20:00;20;421;171;11;207;32
22.05.2021 21:00;20;354;173;6;159;16
22.05.2021 22:00;20;258;109;7;133;9
22.05.2021 23:00;20;219;113;8;82;16
23.05.2021 00:00;20;124;55;3;57;9
23.05.2021 01:00;20;108;65;5;35;3
23.05.2021 02:00;20;87;49;6;28;4
23.05.2021 03:00;20;48;17;1;20;10
23.05.2021 04:00;20;33;12;4;13;4
23.05.2021 05:00;20;98;54;1;36;7
23.05.2021 06:00;20;161;86;2;64;9
23.05.2021 07:00;20;188;92;7;73;16
23.05.2021 08:00;20;236;98;5;115;18
23.05.2021 09:00;20;350;148;10;174;18
23.05.2021 10:00;20;564;244;12;281;27
23.05.2021 11:00;20;851;330;9;470;42
23.05.2021 12:00;20;975;428;12;496;39
23.05.2021 13:00;20;1178;491;18;639;30
23.05.2021 14:00;20;1234;508;19;656;51
23.05.2021 15:00;20;1173;488;15;616;54
23.05.2021 16:00;20;997;392;19;537;49
23.05.2021 17:00;20;911;394;19;439;59
23.05.2021 18:00;20;811;355;14;406;36
23.05.2021 19:00;20;662;266;18;341;37
23.05.2021 20:00;20;478;195;25;222;36
23.05.2021 21:00;20;349;153;18;152;26
23.05.2021 22:00;20;183;81;9;77;16
23.05.2021 23:00;20;99;42;11;39;7
24.05.2021 00:00;21;63;24;7;22;10
24.05.2021 01:00;21;55;10;12;12;21
24.05.2021 02:00;21;52;10;16;9;17
24.05.2021 03:00;21;56;6;11;15;24
24.05.2021 04:00;21;141;36;23;56;26
24.05.2021 05:00;21;399;157;34;171;37
24.05.2021 06:00;21;1217;580;58;504;75
24.05.2021 07:00;21;1369;624;75;601;69
24.05.2021 08:00;21;1152;468;62;537;85
24.05.2021 09:00;21;1010;414;88;427;81
24.05.2021 10:00;21;971;405;79;394;93
24.05.2021 11:00;21;1045;466;83;420;76
24.05.2021 12:00;21;1031;456;84;411;80
24.05.2021 13:00;21;1218;573;93;458;94
24.05.2021 14:00;21;1307;575;84;576;72
24.05.2021 15:00;21;1720;784;105;743;88
24.05.2021 16:00;21;1600;755;74;685;86
24.05.2021 17:00;21;1203;568;71;481;83
24.05.2021 18:00;21;935;426;50;398;61
24.05.2021 19:00;21;657;299;28;278;52
24.05.2021 20:00;21;552;251;44;204;53
24.05.2021 21:00;21;369;146;36;147;40
24.05.2021 22:00;21;264;84;34;113;33
24.05.2021 23:00;21;155;59;25;50;21
25.05.2021 00:00;21;86;16;21;30;19
25.05.2021 01:00;21;90;18;23;23;26
25.05.2021 02:00;21;59;13;19;7;20
25.05.2021 03:00;21;72;11;25;19;17
25.05.2021 04:00;21;124;27;26;45;26
25.05.2021 05:00;21;408;168;41;158;41
25.05.2021 06:00;21;1225;583;69;505;68
25.05.2021 07:00;21;1389;608;83;620;78
25.05.2021 08:00;21;1071;443;74;464;90
25.05.2021 09:00;21;949;406;67;397;79
25.05.2021 10:00;21;938;392;92;372;82
25.05.2021 11:00;21;1026;438;76;435;77
25.05.2021 12:00;21;1059;465;105;397;92
25.05.2021 13:00;21;1132;528;75;430;99
25.05.2021 14:00;21;1301;585;79;553;84
25.05.2021 15:00;21;1790;814;87;800;89
25.05.2021 16:00;21;1659;800;74;695;90
25.05.2021 17:00;21;1283;642;76;482;83
25.05.2021 18:00;21;954;449;53;381;71
25.05.2021 19:00;21;757;329;44;322;62
25.05.2021 20:00;21;584;230;45;263;46
25.05.2021 21:00;21;403;177;35;163;28
25.05.2021 22:00;21;238;83;23;106;26
25.05.2021 23:00;21;127;47;17;45;18
26.05.2021 00:00;21;104;20;21;37;26
26.05.2021 01:00;21;56;14;17;10;15
26.05.2021 02:00;21;59;10;20;11;18
26.05.2021 03:00;21;78;7;30;14;27
26.05.2021 04:00;21;113;26;29;30;28
26.05.2021 05:00;21;393;170;30;156;37
26.05.2021 06:00;21;1191;567;54;512;58
26.05.2021 07:00;21;1398;599;76;649;74
26.05.2021 08:00;21;1153;464;89;494;106
26.05.2021 09:00;21;926;393;73;397;63
26.05.2021 10:00;21;985;459;72;368;86
26.05.2021 11:00;21;1041;466;79;432;64
26.05.2021 12:00;21;1089;467;95;452;75
26.05.2021 13:00;21;1258;551;86;514;107
26.05.2021 14:00;21;1331;581;89;581;80
26.05.2021 15:00;21;1728;771;94;756;107
26.05.2021 16:00;21;1739;825;70;763;81
26.05.2021 17:00;21;1172;552;62;494;64
26.05.2021 18:00;21;870;410;55;351;54
26.05.2021 19:00;21;679;318;53;249;59
26.05.2021 20:00;21;505;217;44;196;48
26.05.2021 21:00;21;356;155;40;123;38
26.05.2021 22:00;21;252;94;30;95;33
26.05.2021 23:00;21;134;51;18;41;24
27.05.2021 00:00;21;90;31;18;27;14
27.05.2021 01:00;21;74;17;24;14;19
27.05.2021 02:00;21;62;6;19;12;25
27.05.2021 03:00;21;71;12;25;15;19
27.05.2021 04:00;21;131;31;31;36;33
27.05.2021 05:00;21;399;160;41;153;45
27.05.2021 06:00;21;1182;569;61;488;64
27.05.2021 07:00;21;1344;576;85;604;79
27.05.2021 08:00;21;1025;420;67;466;72
27.05.2021 09:00;21;1001;412;62;436;91
27.05.2021 10:00;21;1005;394;77;453;81
27.05.2021 11:00;21;1064;513;87;395;69
27.05.2021 12:00;21;1176;532;91;466;87
27.05.2021 13:00;21;1251;573;71;514;93
27.05.2021 14:00;21;1478;668;83;633;94
27.05.2021 15:00;21;1810;876;82;768;84
27.05.2021 16:00;21;1770;851;73;741;105
27.05.2021 17:00;21;1325;679;64;522;60
27.05.2021 18:00;21;1011;526;54;359;72
27.05.2021 19:00;21;856;404;47;351;54
27.05.2021 20:00;21;592;266;41;236;49
27.05.2021 21:00;21;402;186;34;155;27
27.05.2021 22:00;21;255;93;25;94;43
27.05.2021 23:00;21;151;63;22;52;14
28.05.2021 00:00;21;96;26;17;32;21
28.05.2021 01:00;21;77;20;23;16;18
28.05.2021 02:00;21;49;15;17;6;11
28.05.2021 03:00;21;64;11;19;10;24
28.05.2021 04:00;21;110;29;22;31;28
28.05.2021 05:00;21;403;158;35;167;43
28.05.2021 06:00;21;1112;519;68;458;67
28.05.2021 07:00;21;1284;547;64;604;69
28.05.2021 08:00;21;1023;399;64;492;68
28.05.2021 09:00;21;950;413;71;393;73
28.05.2021 10:00;21;1107;445;81;515;66
28.05.2021 11:00;21;1243;579;91;502;71
28.05.2021 12:00;21;1278;590;91;517;80
28.05.2021 13:00;21;1498;732;84;603;79
28.05.2021 14:00;21;1757;851;88;725;93
28.05.2021 15:00;21;2103;1118;77;841;67
28.05.2021 16:00;21;1854;971;68;746;69
28.05.2021 17:00;21;1600;923;70;533;74
28.05.2021 18:00;21;1220;722;50;398;50
28.05.2021 19:00;21;938;548;30;331;29
28.05.2021 20:00;21;643;327;29;254;33
28.05.2021 21:00;21;488;261;30;170;27
28.05.2021 22:00;21;313;141;24;123;25
28.05.2021 23:00;21;182;88;15;60;19
29.05.2021 00:00;21;134;48;11;65;10
29.05.2021 01:00;21;119;48;22;38;11
29.05.2021 02:00;21;65;18;14;20;13
29.05.2021 03:00;21;58;21;11;13;13
29.05.2021 04:00;21;62;20;15;15;12
29.05.2021 05:00;21;139;69;19;43;8
29.05.2021 06:00;21;244;122;12;98;12
29.05.2021 07:00;21;272;117;6;124;25
29.05.2021 08:00;21;548;233;20;266;29
29.05.2021 09:00;21;772;336;14;394;28
29.05.2021 10:00;21;1015;467;21;493;34
29.05.2021 11:00;21;1154;586;31;506;31
29.05.2021 12:00;21;1136;600;21;469;46
29.05.2021 13:00;21;1181;652;24;473;32
29.05.2021 14:00;21;1184;621;26;493;44
29.05.2021 15:00;21;1062;590;15;432;25
29.05.2021 16:00;21;1009;525;18;423;43
29.05.2021 17:00;21;832;393;19;391;29
29.05.2021 18:00;21;685;337;12;311;25
29.05.2021 19:00;21;566;261;16;267;22
29.05.2021 20:00;21;423;201;14;188;20
29.05.2021 21:00;21;339;147;13;164;15
29.05.2021 22:00;21;227;97;8;106;16
29.05.2021 23:00;21;207;91;11;88;17
30.05.2021 00:00;21;132;63;5;52;12
30.05.2021 01:00;21;79;29;4;42;4
30.05.2021 02:00;21;70;35;5;23;7
30.05.2021 03:00;21;44;23;3;17;1
30.05.2021 04:00;21;38;19;2;17;0
30.05.2021 05:00;21;92;51;4;34;3
30.05.2021 06:00;21;174;96;5;65;8
30.05.2021 07:00;21;188;87;8;76;17
30.05.2021 08:00;21;274;150;4;101;19
30.05.2021 09:00;21;460;202;10;223;25
30.05.2021 10:00;21;677;298;16;341;22
30.05.2021 11:00;21;940;446;11;444;39
30.05.2021 12:00;21;1056;439;14;553;50
30.05.2021 13:00;21;1175;524;25;590;36
30.05.2021 14:00;21;1179;520;15;599;45
30.05.2021 15:00;21;1258;500;20;689;49
30.05.2021 16:00;21;1258;485;19;698;56
30.05.2021 17:00;21;1196;468;22;658;48
30.05.2021 18:00;21;1077;411;18;598;50
30.05.2021 19:00;21;790;316;20;418;36
30.05.2021 20:00;21;580;243;19;275;43
30.05.2021 21:00;21;438;182;17;205;34
30.05.2021 22:00;21;246;107;5;100;34
30.05.2021 23:00;21;129;48;9;49;23
31.05.2021 00:00;22;89;25;9;40;15
31.05.2021 01:00;22;66;19;11;22;14
31.05.2021 02:00;22;58;11;9;12;26
31.05.2021 03:00;22;74;19;14;27;14
31.05.2021 04:00;22;138;33;28;56;21
31.05.2021 05:00;22;422;177;29;176;40
31.05.2021 06:00;22;1169;584;56;472;57
31.05.2021 07:00;22;1374;591;83;617;83
31.05.2021 08:00;22;1133;480;60;516;77
31.05.2021 09:00;22;988;402;71;442;73
31.05.2021 10:00;22;1003;418;71;440;74
31.05.2021 11:00;22;1113;527;73;447;66
31.05.2021 12:00;22;1180;485;92;521;82
31.05.2021 13:00;22;1318;591;93;547;87
31.05.2021 14:00;22;1379;596;71;619;93
31.05.2021 15:00;22;1789;828;79;780;102
31.05.2021 16:00;22;1699;801;81;735;82
31.05.2021 17:00;22;1233;587;61;504;81
31.05.2021 18:00;22;997;477;61;383;76
31.05.2021 19:00;22;793;356;48;325;64
31.05.2021 20:00;22;535;220;41;233;41
31.05.2021 21:00;22;386;169;31;152;34
31.05.2021 22:00;22;267;77;26;127;37
31.05.2021 23:00;22;129;53;20;32;24
01.06.2021 00:00;22;89;21;28;23;17
01.06.2021 01:00;22;70;15;14;18;23
01.06.2021 02:00;22;66;10;18;17;21
01.06.2021 03:00;22;67;10;18;22;17
01.06.2021 04:00;22;128;27;33;36;32
01.06.2021 05:00;22;417;185;35;152;45
01.06.2021 06:00;22;1162;554;55;477;76
01.06.2021 07:00;22;1396;600;76;650;70
01.06.2021 08:00;22;1172;495;75;528;74
01.06.2021 09:00;22;1017;448;57;438;74
01.06.2021 10:00;22;1054;452;73;427;102
01.06.2021 11:00;22;1084;498;78;421;87
01.06.2021 12:00;22;1077;485;82;421;89
01.06.2021 13:00;22;1224;562;92;473;97
01.06.2021 14:00;22;1333;616;81;548;88
01.06.2021 15:00;22;1734;845;76;742;71
01.06.2021 16:00;22;1746;849;85;719;93
01.06.2021 17:00;22;1343;631;76;547;89
01.06.2021 18:00;22;1008;500;62;385;61
01.06.2021 19:00;22;829;357;55;354;63
01.06.2021 20:00;22;624;255;51;270;48
01.06.2021 21:00;22;456;189;31;197;39
01.06.2021 22:00;22;266;104;31;105;26
01.06.2021 23:00;22;161;54;24;55;28
02.06.2021 00:00;22;79;25;12;25;17
02.06.2021 01:00;22;86;21;25;17;23
02.06.2021 02:00;22;58;9;23;14;12
02.06.2021 03:00;22;67;10;18;17;22
02.06.2021 04:00;22;116;27;31;36;22
02.06.2021 05:00;22;387;177;33;135;42
02.06.2021 06:00;22;1153;569;68;455;61
02.06.2021 07:00;22;1386;594;84;628;80
02.06.2021 08:00;22;1065;448;76;451;90
02.06.2021 09:00;22;994;440;85;408;61
02.06.2021 10:00;22;968;422;81;383;82
02.06.2021 11:00;22;1098;516;72;440;70
02.06.2021 12:00;22;1104;518;93;420;73
02.06.2021 13:00;22;1155;548;65;451;91
02.06.2021 14:00;22;1365;570;93;611;91
02.06.2021 15:00;22;1780;858;85;733;104
02.06.2021 16:00;22;1671;829;82;692;68
02.06.2021 17:00;22;1317;639;50;561;67
02.06.2021 18:00;22;996;478;61;384;73
02.06.2021 19:00;22;791;352;55;326;58
02.06.2021 20:00;22;666;300;39;279;48
02.06.2021 21:00;22;476;211;37;189;39
02.06.2021 22:00;22;290;100;23;134;33
02.06.2021 23:00;22;181;56;28;72;25
03.06.2021 00:00;22;116;35;20;35;26
03.06.2021 01:00;22;76;17;20;16;23
03.06.2021 02:00;22;65;16;22;10;17
03.06.2021 03:00;22;76;13;21;16;26
03.06.2021 04:00;22;139;35;27;43;34
03.06.2021 05:00;22;368;154;39;145;30
03.06.2021 06:00;22;1156;583;58;454;61
03.06.2021 07:00;22;1352;581;82;600;89
03.06.2021 08:00;22;1130;457;76;517;80
03.06.2021 09:00;22;1052;465;70;442;75
03.06.2021 10:00;22;1028;446;85;417;80
03.06.2021 11:00;22;1106;487;86;455;78
